benchmark,model,par_type,run,input_tokens,output_tokens,cached_tokens,api_time,total_time,code_additions,code_deletions,non_whitelisted_dependencies,validation_status,validation_err_string,benchmark_success,benchmark_times,benchmark_median_time,source_batch,source_path,total_tokens,benchmark_wall_times,benchmark_config_sha256,timing_fixed,timing_fix_issue_categories,original_source_commit,corrected_source_commit,original_source_digest,corrected_source_digest,original_source_url,corrected_source_url,source_correction_amendment_sha256,overall_score
unstructured,gpt-5.6-luna-low,cuda,4,,,,,84.8,49,28,"",5,"",true,6122.0;6094.0;6085.0;6091.0;6095.0,6094.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-low_cuda_r4,35904.0,7.486109026707709;7.484669485129416;7.484705917537212;7.484100850299001;7.484918752685189,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
unstructured,gpt-5.6-luna-low,cuda,5,,,,,96.81,66,29,"",5,"",true,5893.0;5902.0;5889.0;5879.0;5889.0,5889.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-low_cuda_r5,33321.0,7.283920258283615;7.284480337053537;7.283608295023441;7.283772465772927;7.2841452434659,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
unstructured,gpt-5.6-luna-low,hybrid,1,,,,,157.87,94,46,"",5,"",false,,,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-low_hybrid_r1,38793.0,"",20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,5
unstructured,gpt-5.6-luna-low,hybrid,2,,,,,185.38,63,300,"",5,"",false,,,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-low_hybrid_r2,42573.0,"",20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,5
unstructured,gpt-5.6-luna-low,hybrid,3,,,,,181.35,93,33,mpi_cxx,5,"",false,,,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-low_hybrid_r3,48006.0,"",20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,5
unstructured,gpt-5.6-luna-low,hybrid,4,,,,,193.38,85,51,"",5,"",false,,,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-low_hybrid_r4,43959.0,"",20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,5
unstructured,gpt-5.6-luna-low,hybrid,5,,,,,235.74,101,53,"",5,"",false,,,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-low_hybrid_r5,75843.0,"",20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,5
unstructured,gpt-5.6-luna-low,mpi,1,,,,,182.48,98,41,"",1,Error during validation build: Configure failed for /home/petert/llm_para_local_evaluation/20260819-003427/validation/unstructured_gpt-5.6-luna-low_mpi_r1/source/unstructured. See /home/petert/llm_para_local_evaluation/20260819-003427/validation/unstructured_gpt-5.6-luna-low_mpi_r1/cmake_*.log and build_*.log.,,,,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-low_mpi_r1,41572.0,,,false,,,,,,,,,1
unstructured,gpt-5.6-luna-low,mpi,2,,,,,178.25,72,32,"",4,Output comparison FAILED: Element count mismatch for object ElementEnergy: 'Elements: 65536' vs 'Elements: 16384',,,,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-low_mpi_r2,35527.0,,,false,,,,,,,,,4
unstructured,gpt-5.6-luna-low,mpi,3,,,,,239.67,56,286,"",5,"",true,5011.752;4985.721;4983.93;5007.448;4974.552,4985.721,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-low_mpi_r3,47184.0,15.811310841701925;16.263406324200332;16.264191064983606;16.112243526615202;16.11677481699735,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
unstructured,gpt-5.6-luna-low,mpi,4,,,,,150.14,76,32,"",2,Error during validation run: exit code 124. See validation_out_*.log.,,,,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-low_mpi_r4,35679.0,,,false,,,,,,,,,2
unstructured,gpt-5.6-luna-low,mpi,5,,,,,164.52,60,21,"",4,Output comparison FAILED: Numeric value mismatch for object ElementEnergy: 'Sample[65535]: 2.31827264692656509e+00' vs 'Sample[65535]: 8.33333324170736356e-01',,,,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-low_mpi_r5,45157.0,,,false,,,,,,,,,4
unstructured,gpt-5.6-luna-low,omp,1,,,,,203.37,18,6,"",5,"",true,4536.0;4542.0;4561.0;4545.0;4542.0,4542.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-low_omp_r1,26024.0,10.044138099998236;10.044904758222401;10.093042213469744;10.10253086220473;10.049224585294724,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
unstructured,gpt-5.6-luna-low,omp,2,,,,,60.29,12,5,"",5,"",true,4550.0;4546.0;4557.0;4546.0;4547.0,4547.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-low_omp_r2,27370.0,10.103224984370172;10.056396443396807;10.099073396064341;10.04343088530004;10.05952850729227,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
unstructured,gpt-5.6-luna-low,omp,3,,,,,65.4,8,1,"",5,"",true,4536.0;4544.0;4534.0;4540.0;4573.0,4540.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-low_omp_r3,38547.0,10.045797928236425;10.04916807077825;10.046180567704141;10.059383229352534;10.112557944841683,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
unstructured,gpt-5.6-luna-low,omp,4,,,,,63.52,10,2,"",5,"",true,4548.0;4533.0;4527.0;4542.0;4544.0,4542.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-low_omp_r4,37355.0,10.057349321432412;10.062377403490245;10.056069876998663;10.113407974131405;10.052333262749016,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
unstructured,gpt-5.6-luna-low,omp,5,,,,,70.45,8,1,"",5,"",true,4541.0;4535.0;4544.0;4537.0;4525.0,4537.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-low_omp_r5,30923.0,10.098777307197452;10.045463858172297;10.100734764710069;10.047421303577721;10.051921170204878,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
unstructured,gpt-5.6-luna-medium,cuda,1,,,,,157.61,102,30,"",5,"",true,7319.0;7317.0;7326.0;7321.0;7322.0,7321.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-medium_cuda_r1,52554.0,8.686687757261097;8.686725619249046;8.737192603759468;8.686509924940765;8.736849701032043,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
unstructured,gpt-5.6-luna-medium,cuda,2,,,,,153.51,95,29,"",5,"",true,5919.0;5942.0;5942.0;5951.0;5937.0,5942.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-medium_cuda_r2,52680.0,7.33430016040802;7.333747427910566;7.334516818635166;7.333834085613489;7.333979190327227,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
unstructured,gpt-5.6-luna-medium,cuda,3,,,,,158.68,97,29,"",5,"",true,5536.0;5536.0;5536.0;5536.0;5536.0,5536.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-medium_cuda_r3,40139.0,7.485174780711532;7.484944773837924;7.484243213199079;7.485107841901481;7.484321308322251,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
unstructured,gpt-5.6-luna-medium,cuda,4,,,,,183.22,108,30,"",5,"",true,7032.0;7032.0;7032.0;7032.0;7032.0,7032.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-medium_cuda_r4,46575.0,8.937145457603037;8.937461663037539;8.987411927431822;8.987940985709429;8.98728229291737,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
unstructured,gpt-5.6-luna-medium,cuda,5,,,,,183.92,108,32,"",5,"",true,13415.0;13413.0;13416.0;13417.0;13413.0,13415.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-medium_cuda_r5,53614.0,15.351432059891522;15.351866035722196;15.351775801740587;15.352427262812853;15.351791078224778,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
unstructured,gpt-5.6-luna-medium,hybrid,1,,,,,317.21,190,269,"",5,"",true,11597.0;11412.0;11464.0;11455.0;11574.0,11464.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-medium_hybrid_r1,61846.0,18.959378300234675;18.6584499925375;18.709896431304514;18.659144231118262;18.658095219172537,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
unstructured,gpt-5.6-luna-medium,hybrid,2,,,,,263.62,191,267,"",5,"",false,,,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-medium_hybrid_r2,61935.0,"",20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,5
unstructured,gpt-5.6-luna-medium,hybrid,3,,,,,249.29,205,266,"",5,"",false,,,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-medium_hybrid_r3,54010.0,"",20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,5
unstructured,gpt-5.6-luna-medium,hybrid,4,,,,,276.31,191,261,"",5,"",false,,,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-medium_hybrid_r4,62390.0,"",20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,5
unstructured,gpt-5.6-luna-medium,hybrid,5,,,,,377.82,180,60,"",5,"",false,,,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-medium_hybrid_r5,75138.0,"",20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,5
unstructured,gpt-5.6-luna-medium,mpi,1,,,,,365.09,229,229,"",5,"",true,5114.0;5087.0;5115.0;5137.0;5128.0,5115.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-medium_mpi_r1,55733.0,16.27183447498828;16.372478739358485;16.06931166537106;16.119954615831375;16.572549805045128,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
unstructured,gpt-5.6-luna-medium,mpi,2,,,,,225.46,212,233,"",5,"",true,5150.0;5110.0;5114.0;5133.0;5094.0,5114.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-medium_mpi_r2,43550.0,16.27119660191238;16.221506521105766;16.319931453093886;16.31803385540843;16.122066763229668,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
unstructured,gpt-5.6-luna-medium,mpi,3,,,,,257.61,197,19,"",5,"",true,5009.224;5035.26;5072.106;5023.542;5046.487,5035.26,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-medium_mpi_r3,52614.0,15.969560755416751;16.074152268469334;16.323158344253898;16.022030846215785;16.172910218127072,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
unstructured,gpt-5.6-luna-medium,mpi,4,,,,,233.95,180,237,"",5,"",true,5052.321;5095.096;5051.274;5055.6;5017.454,5052.321,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-medium_mpi_r4,59038.0,16.31830502860248;16.318802441470325;16.316084321588278;16.066332670859993;16.31712220516056,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
unstructured,gpt-5.6-luna-medium,mpi,5,,,,,412.18,156,53,"",5,"",true,5076.0;5092.0;5053.0;5065.0;5084.0,5076.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-medium_mpi_r5,91628.0,16.418070437386632;16.470428199507296;16.118861422874033;16.320240123197436;16.421193030662835,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
unstructured,gpt-5.6-luna-medium,omp,1,,,,,138.64,41,25,"",5,"",true,4521.0;4532.0;4529.0;4535.0;4535.0,4532.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-medium_omp_r1,52749.0,10.038518498651683;10.085594019852579;10.034738836809993;10.041128545999527;10.039122069254518,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
unstructured,gpt-5.6-luna-medium,omp,2,,,,,123.74,40,25,"",5,"",true,4541.0;4544.0;4531.0;4562.0;4519.0,4541.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-medium_omp_r2,52199.0,10.039664565585554;10.054958064109087;10.040019910782576;10.061439795419574;10.034729297272861,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
unstructured,gpt-5.6-luna-medium,omp,3,,,,,131.65,56,52,"",5,"",true,4524.0;4544.0;4520.0;4534.0;4532.0,4532.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-medium_omp_r3,41016.0,10.04148913640529;10.047993415035307;10.025387793779373;10.03145080152899;10.044153353199363,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
unstructured,gpt-5.6-luna-medium,omp,4,,,,,121.21,41,26,"",5,"",true,4533.0;4531.0;4533.0;4539.0;4532.0,4533.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-medium_omp_r4,36581.0,10.043332585133612;10.039843626320362;10.048229183070362;10.047321011312306;10.033440402708948,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
unstructured,gpt-5.6-luna-medium,omp,5,,,,,117.01,45,22,"",5,"",true,4537.0;4541.0;4539.0;4545.0;4542.0,4541.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-medium_omp_r5,44500.0,10.488238003104925;10.452432116493583;10.443190509453416;10.497573550790548;10.488979619927704,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
unstructured,gpt-5.6-luna-xhigh,cuda,1,,,,,541.82,269,33,"",5,"",true,2037.9692;2035.243;2035.3178;2035.1718;2038.5424,2035.3178,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-xhigh_cuda_r1,101593.0,6.932953055948019;6.932986598461866;6.9326687175780535;6.933494722470641;6.933479255065322,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,8
unstructured,gpt-5.6-luna-xhigh,cuda,2,,,,,444.88,214,48,"",5,"",true,2420.358;2420.589;2420.634;2420.488;2420.283,2420.488,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-xhigh_cuda_r2,95588.0,5.379855242557824;5.378876813687384;5.379655797034502;5.380448020063341;5.379225944168866,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,8
unstructured,gpt-5.6-luna-xhigh,cuda,3,,,,,495.42,198,35,"",5,"",true,3999.0;3962.0;4000.0;3962.0;3953.0,3962.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-xhigh_cuda_r3,92849.0,6.182209183461964;6.1314739203080535;6.181519223377109;6.131543449126184;6.1316550783813,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
unstructured,gpt-5.6-luna-xhigh,cuda,4,,,,,407.58,128,41,"",5,"",true,5469.67;5469.358;5469.978;5468.566;5468.884,5469.358,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-xhigh_cuda_r4,86425.0,7.484407900832593;7.484212273731828;7.483926840126514;7.4841486643999815;7.484512687660754,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
unstructured,gpt-5.6-luna-xhigh,cuda,5,,,,,609.24,233,43,"",5,"",true,2630.445;2630.501;2630.535;2630.615;2630.463,2630.501,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-xhigh_cuda_r5,138901.0,5.8807607144117355;5.88116270955652;5.880749668926001;5.88185319211334;5.8813024731352925,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,8
unstructured,gpt-5.6-luna-xhigh,hybrid,1,,,,,788.9,709,221,"",5,"",true,13321.0;13208.0;13203.0;13219.0;13221.0,13219.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-xhigh_hybrid_r1,146069.0,19.61439445335418;19.513195311650634;19.412120287306607;19.514073719270527;19.413857504725456,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,true,missing_rank_aggregation;rank_local_timing,e8d10c43d7fcdca42862537b0eb7d0d5fab6da66,e897bbe48e877ecbd8873ee1c666b6f394c0344b,e43b5e17422435a7b5cc0e9410e542957e534f64a89b3682d1cebb3807528e46,d521edfb2f8fdd6945a1bcc38de219d099877c267e34f84a15e8e356da41908d,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/unstructured_gpt-5.6-luna-xhigh_hybrid_r1,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/unstructured_gpt-5.6-luna-xhigh_hybrid_r1,979ebae4ea2b8feedb86dfb56cab0466777c56421d5e169d11b5a6bc5fb1ca29,7
unstructured,gpt-5.6-luna-xhigh,hybrid,2,,,,,965.61,735,226,"",5,"",true,21064.0;21107.0;21266.0;21141.0;21089.0,21107.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-xhigh_hybrid_r2,154587.0,27.32843294646591;27.32743581943214;27.57781999371946;27.478705445304513;27.328172964975238,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
unstructured,gpt-5.6-luna-xhigh,hybrid,3,,,,,831.05,661,210,"",5,"",true,10514.0;10518.0;10499.0;10496.0;10519.0,10514.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-xhigh_hybrid_r3,190034.0,18.060208981856704;18.05951668228954;18.108251586556435;18.05819624941796;18.0592744583264,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,8
unstructured,gpt-5.6-luna-xhigh,hybrid,4,,,,,637.77,611,212,"",5,"",true,9984.125;10054.474;10079.417;10054.186;10053.413,10054.186,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-xhigh_hybrid_r4,144141.0,16.306675853207707;16.3571757953614;16.30638964753598;16.306666689924896;16.357405537739396,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,true,wrong_mpi_datatype,e8d10c43d7fcdca42862537b0eb7d0d5fab6da66,e897bbe48e877ecbd8873ee1c666b6f394c0344b,5773f12032acb048f54f8cfcc0849593819a8d6636c80d4c1e0709906bc05c6a,f43cb47e6d49d74eb73da5759a662b3200420c9e226dc70da78ceb0aa7f0c346,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/unstructured_gpt-5.6-luna-xhigh_hybrid_r4,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/unstructured_gpt-5.6-luna-xhigh_hybrid_r4,979ebae4ea2b8feedb86dfb56cab0466777c56421d5e169d11b5a6bc5fb1ca29,8
unstructured,gpt-5.6-luna-xhigh,hybrid,5,,,,,816.18,657,225,"",5,"",false,,,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-xhigh_hybrid_r5,133598.0,"",20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,5
unstructured,gpt-5.6-luna-xhigh,mpi,1,,,,,703.72,473,126,"",5,"",true,10247.0;10286.0;10246.0;10234.0;10285.0,10247.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-xhigh_mpi_r1,123187.0,21.45161866210401;21.38278288487345;21.20419375039637;21.298401803709567;21.487515965476632,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
unstructured,gpt-5.6-luna-xhigh,mpi,2,,,,,793.76,424,140,"",5,"",true,5135.728;5114.468;5099.939;5136.632;5111.654,5114.468,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-xhigh_mpi_r2,242584.0,16.374389628879726;16.3703481182456;15.976421561092138;16.37472005467862;16.1706670159474,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
unstructured,gpt-5.6-luna-xhigh,mpi,3,,,,,696.02,549,179,"",5,"",true,5281.0;5275.0;5300.0;5291.0;5278.0,5281.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-xhigh_mpi_r3,135183.0,16.62608896754682;16.1742293946445;16.42366175353527;16.475089848972857;16.475880397483706,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
unstructured,gpt-5.6-luna-xhigh,mpi,4,,,,,701.71,375,161,"",5,"",true,5108.0;5113.0;5124.0;5099.0;5117.0,5113.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-xhigh_mpi_r4,125587.0,16.57373469788581;16.22205956839025;16.26972960587591;16.222078154794872;16.22175712697208,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
unstructured,gpt-5.6-luna-xhigh,mpi,5,,,,,601.94,436,186,"",5,"",true,6595.593;6592.598;6565.109;6593.783;6564.097,6592.598,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-xhigh_mpi_r5,90481.0,17.64065733551979;17.590907853096724;17.88758572936058;17.739999558776617;17.79207777045667,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
