id,benchmark,model,backend,repetition,issue_categories,prior_success,corrected_success,prior_median_time_ms,corrected_median_time_ms,median_time_ratio,corrected_median_wall_seconds,wall_to_reported_time_ratio,corrected_repeat_spread_ratio,corrected_under_200ms,prior_overall_score,corrected_overall_score,score_delta,original_source_url,corrected_source_url
spmv_claude-haiku-4.5_mpi_r5,spmv,claude-haiku-4.5,mpi,5,missing_rank_aggregation;rank_local_timing,true,true,1495.0,1493.0,0.9986622073578595,14.048372845165431,9.409492863473162,1.001339584728734,false,9,9,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/spmv_claude-haiku-4.5_mpi_r5,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/spmv_claude-haiku-4.5_mpi_r5
spmv_claude-opus-4.6_hybrid_r1,spmv,claude-opus-4.6,hybrid,1,missing_rank_aggregation;rank_local_timing,true,true,1884.0,1883.0,0.9994692144373672,10.445096865296364,5.547050910938058,1.0021276595744681,false,9,9,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/spmv_claude-opus-4.6_hybrid_r1,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/spmv_claude-opus-4.6_hybrid_r1
spmv_claude-opus-4.6_hybrid_r2,spmv,claude-opus-4.6,hybrid,2,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true,true,9514.0,9585.0,1.007462686567164,18.36239267140627,1.9157425843929337,1.001253525540583,false,6,6,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/spmv_claude-opus-4.6_hybrid_r2,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/spmv_claude-opus-4.6_hybrid_r2
spmv_claude-opus-4.6_hybrid_r3,spmv,claude-opus-4.6,hybrid,3,missing_start_synchronization;missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true,true,5864.0,5864.0,1.0,14.653763928450644,2.498936549872211,1.0003411222923417,false,7,7,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/spmv_claude-opus-4.6_hybrid_r3,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/spmv_claude-opus-4.6_hybrid_r3
spmv_claude-opus-4.6_hybrid_r4,spmv,claude-opus-4.6,hybrid,4,missing_start_synchronization;missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true,true,1896.0,1896.0,1.0,10.445938404649496,5.509461183886865,1.0021130480718436,false,9,9,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/spmv_claude-opus-4.6_hybrid_r4,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/spmv_claude-opus-4.6_hybrid_r4
spmv_claude-opus-4.6_hybrid_r5,spmv,claude-opus-4.6,hybrid,5,missing_rank_aggregation;rank_local_timing,true,true,5852.0,5849.0,0.9994873547505126,14.403478912077844,2.4625540967819872,1.000341997264022,false,7,7,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/spmv_claude-opus-4.6_hybrid_r5,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/spmv_claude-opus-4.6_hybrid_r5
spmv_claude-opus-4.6_mpi_r1,spmv,claude-opus-4.6,mpi,1,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true,true,1499.0,1494.0,0.9966644429619747,14.047845169901848,9.402841479184637,1.0,false,9,9,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/spmv_claude-opus-4.6_mpi_r1,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/spmv_claude-opus-4.6_mpi_r1
spmv_claude-opus-4.6_mpi_r2,spmv,claude-opus-4.6,mpi,2,missing_start_synchronization;missing_rank_aggregation;rank_local_timing,true,true,1500.0,1501.387,1.0009246666666667,13.897042788565159,9.256136351630298,1.0016857527562624,false,9,9,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/spmv_claude-opus-4.6_mpi_r2,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/spmv_claude-opus-4.6_mpi_r2
spmv_claude-opus-4.6_mpi_r3,spmv,claude-opus-4.6,mpi,3,missing_start_synchronization;missing_rank_aggregation;rank_local_timing,true,true,1542.0,1540.0,0.9987029831387808,14.049706149846315,9.123185811588517,1.0006493506493506,false,9,9,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/spmv_claude-opus-4.6_mpi_r3,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/spmv_claude-opus-4.6_mpi_r3
spmv_claude-opus-4.6_mpi_r4,spmv,claude-opus-4.6,mpi,4,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true,true,1504.0,1498.0,0.9960106382978723,13.898592027835548,9.278098816979671,1.000667556742323,false,9,9,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/spmv_claude-opus-4.6_mpi_r4,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/spmv_claude-opus-4.6_mpi_r4
spmv_claude-opus-4.6_mpi_r5,spmv,claude-opus-4.6,mpi,5,missing_rank_aggregation;rank_local_timing,true,true,1518.0,1515.0,0.9980237154150198,13.947811426594853,9.20647618917152,1.0013201320132012,false,9,9,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/spmv_claude-opus-4.6_mpi_r5,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/spmv_claude-opus-4.6_mpi_r5
spmv_claude-sonnet-4.5_hybrid_r1,spmv,claude-sonnet-4.5,hybrid,1,missing_rank_aggregation;rank_local_timing,true,true,6123.0,6127.0,1.000653274538625,14.903805152513087,2.4324800314204484,1.0014708285667593,false,7,7,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/spmv_claude-sonnet-4.5_hybrid_r1,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/spmv_claude-sonnet-4.5_hybrid_r1
spmv_claude-sonnet-4.5_hybrid_r2,spmv,claude-sonnet-4.5,hybrid,2,missing_rank_aggregation;rank_local_timing,true,true,5817.0,5816.0,0.9998280900807976,14.352759009227157,2.4678058819166364,1.0001719690455717,false,7,7,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/spmv_claude-sonnet-4.5_hybrid_r2,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/spmv_claude-sonnet-4.5_hybrid_r2
spmv_claude-sonnet-4.5_hybrid_r3,spmv,claude-sonnet-4.5,hybrid,3,missing_rank_aggregation;rank_local_timing,true,true,6196.0,6193.0,0.999515816655907,14.853153809905052,2.3983778152599795,1.0004845743821678,false,7,7,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/spmv_claude-sonnet-4.5_hybrid_r3,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/spmv_claude-sonnet-4.5_hybrid_r3
spmv_claude-sonnet-4.5_hybrid_r4,spmv,claude-sonnet-4.5,hybrid,4,missing_rank_aggregation;rank_local_timing,true,true,5798.0,5794.0,0.9993101069334254,14.501768267713487,2.5028940745104395,1.0005177770107008,false,7,7,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/spmv_claude-sonnet-4.5_hybrid_r4,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/spmv_claude-sonnet-4.5_hybrid_r4
spmv_claude-sonnet-4.5_mpi_r2,spmv,claude-sonnet-4.5,mpi,2,missing_rank_aggregation;rank_local_timing,true,true,1494.0,1491.0,0.9979919678714859,14.047830253839493,9.421750673265924,1.0006711409395974,false,9,9,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/spmv_claude-sonnet-4.5_mpi_r2,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/spmv_claude-sonnet-4.5_mpi_r2
spmv_claude-sonnet-4.5_mpi_r3,spmv,claude-sonnet-4.5,mpi,3,missing_rank_aggregation;rank_local_timing;missing_start_synchronization,true,true,1501.0,1545.137,1.0294050632911391,13.797680857591331,8.929745943299094,1.001087498300784,false,9,9,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/spmv_claude-sonnet-4.5_mpi_r3,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/spmv_claude-sonnet-4.5_mpi_r3
spmv_claude-sonnet-4.5_mpi_r5,spmv,claude-sonnet-4.5,mpi,5,missing_rank_aggregation;rank_local_timing,true,true,1501.0,1499.0,0.9986675549633578,14.049283479340374,9.372437277745414,1.0040026684456305,false,9,9,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/spmv_claude-sonnet-4.5_mpi_r5,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/spmv_claude-sonnet-4.5_mpi_r5
spmv_deepseek-v4-flash_hybrid_r1,spmv,deepseek-v4-flash,hybrid,1,missing_start_synchronization;missing_rank_aggregation;rank_local_timing,true,true,5859.0,5860.0,1.0001706775900325,14.251659092493355,2.432023735920368,1.000764714870964,false,7,7,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260616-150949/spmv_deepseek-v4-flash_hybrid_r1,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260616-150949/spmv_deepseek-v4-flash_hybrid_r1
spmv_deepseek-v4-flash_hybrid_r2,spmv,deepseek-v4-flash,hybrid,2,missing_rank_aggregation;rank_local_timing;asymmetric_timed_region;reported_value_mismatch,true,true,5677.0,5861.0,1.0324114849392285,14.701894278638065,2.5084276196277195,1.000170619348234,false,7,7,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260616-150949/spmv_deepseek-v4-flash_hybrid_r2,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260616-150949/spmv_deepseek-v4-flash_hybrid_r2
spmv_deepseek-v4-flash_hybrid_r3,spmv,deepseek-v4-flash,hybrid,3,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true,true,5654.0,5797.0,1.0252918287937742,14.301036313176155,2.4669719360317672,1.0003450060376056,false,7,7,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260616-150949/spmv_deepseek-v4-flash_hybrid_r3,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260616-150949/spmv_deepseek-v4-flash_hybrid_r3
spmv_deepseek-v4-flash_hybrid_r5,spmv,deepseek-v4-flash,hybrid,5,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true,true,5677.0,5863.0,1.032763783688568,14.452020185999572,2.464953127409103,1.0001705611461709,false,7,7,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260616-150949/spmv_deepseek-v4-flash_hybrid_r5,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260616-150949/spmv_deepseek-v4-flash_hybrid_r5
spmv_gemini-3-pro-preview_hybrid_r2,spmv,gemini-3-pro-preview,hybrid,2,missing_rank_aggregation;rank_local_timing,true,true,5810.0,5813.0,1.0005163511187607,14.501751032657921,2.49471031010802,1.0003440564252537,false,7,7,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/spmv_gemini-3-pro-preview_hybrid_r2,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/spmv_gemini-3-pro-preview_hybrid_r2
spmv_gemini-3-pro-preview_hybrid_r4,spmv,gemini-3-pro-preview,hybrid,4,missing_rank_aggregation;rank_local_timing;missing_start_synchronization,true,true,6070.0,6073.0,1.000494233937397,14.70219523459673,2.4209114497936324,1.0003294350189424,false,7,7,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/spmv_gemini-3-pro-preview_hybrid_r4,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/spmv_gemini-3-pro-preview_hybrid_r4
spmv_gemini-3-pro-preview_mpi_r1,spmv,gemini-3-pro-preview,mpi,1,missing_rank_aggregation;rank_local_timing,true,true,20901.0,20897.0,0.9998086215970527,33.08779787272215,1.5833755023554648,1.0055336348763353,false,6,6,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/spmv_gemini-3-pro-preview_mpi_r1,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/spmv_gemini-3-pro-preview_mpi_r1
spmv_gemini-3-pro-preview_mpi_r2,spmv,gemini-3-pro-preview,mpi,2,missing_rank_aggregation;rank_local_timing,true,true,1500.0,1540.0,1.0266666666666666,13.847712288610637,8.992020966630283,1.0012995451591944,false,9,9,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/spmv_gemini-3-pro-preview_mpi_r2,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/spmv_gemini-3-pro-preview_mpi_r2
spmv_gemini-3-pro-preview_mpi_r3,spmv,gemini-3-pro-preview,mpi,3,missing_rank_aggregation;rank_local_timing,true,true,19585.0,20495.0,1.0464641307122797,32.93899941537529,1.6071724525677138,1.0341165272280948,false,6,6,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/spmv_gemini-3-pro-preview_mpi_r3,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/spmv_gemini-3-pro-preview_mpi_r3
spmv_gemini-3-pro-preview_mpi_r4,spmv,gemini-3-pro-preview,mpi,4,missing_start_synchronization;missing_rank_aggregation;rank_local_timing,true,true,1503.0,1504.0,1.0006653359946773,13.949443091638386,9.274895672631907,1.0013306719893547,false,9,9,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/spmv_gemini-3-pro-preview_mpi_r4,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/spmv_gemini-3-pro-preview_mpi_r4
spmv_gemini-3-pro-preview_mpi_r5,spmv,gemini-3-pro-preview,mpi,5,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true,true,1783.0,1783.0,1.0,14.347890751436353,8.04705033731708,1.001122334455668,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/spmv_gemini-3-pro-preview_mpi_r5,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/spmv_gemini-3-pro-preview_mpi_r5
spmv_gpt-4.1_mpi_r1,spmv,gpt-4.1,mpi,1,missing_rank_aggregation;rank_local_timing;missing_start_synchronization,true,true,5352.0,5406.0,1.0100896860986548,18.106393231078982,3.3493143231740627,1.0089103397067014,false,7,7,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/spmv_gpt-4.1_mpi_r1,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/spmv_gpt-4.1_mpi_r1
spmv_gpt-4.1_mpi_r2,spmv,gpt-4.1,mpi,2,missing_rank_aggregation;rank_local_timing,true,true,1412.0,1776.0,1.2577903682719547,14.351405349560082,8.080746255382929,1.0016901408450705,false,9,8,-1,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/spmv_gpt-4.1_mpi_r2,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/spmv_gpt-4.1_mpi_r2
spmv_gpt-5-mini_mpi_r2,spmv,gpt-5-mini,mpi,2,missing_start_synchronization;missing_rank_aggregation;rank_local_timing,true,true,1540.669,1494.647,0.9701285610342,13.947609210386872,9.331707895166465,1.0009816372933844,false,9,9,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/spmv_gpt-5-mini_mpi_r2,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/spmv_gpt-5-mini_mpi_r2
spmv_gpt-5-mini_mpi_r5,spmv,gpt-5-mini,mpi,5,missing_rank_aggregation;rank_local_timing,true,true,1495.0,1493.0,0.9986622073578595,13.948521300219,9.34261306109779,1.000669792364367,false,9,9,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/spmv_gpt-5-mini_mpi_r5,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/spmv_gpt-5-mini_mpi_r5
spmv_gpt-5.6-luna-low_hybrid_r2,spmv,gpt-5.6-luna-low,hybrid,2,missing_rank_aggregation;rank_local_timing,true,true,15804.0,15765.0,0.9975322703113136,24.42602702509612,1.5493832556356562,1.0047088768692332,false,6,6,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/spmv_gpt-5.6-luna-low_hybrid_r2,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/spmv_gpt-5.6-luna-low_hybrid_r2
spmv_gpt-5.6-terra-xhigh_hybrid_r3,spmv,gpt-5.6-terra-xhigh,hybrid,3,missing_start_synchronization;reported_value_mismatch,true,true,1828.517,1827.626,0.9995127198708024,11.24666204676032,6.153699962005531,1.0030359072658357,false,9,9,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/spmv_gpt-5.6-terra-xhigh_hybrid_r3,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/spmv_gpt-5.6-terra-xhigh_hybrid_r3
spmv_qwen-3.6-27B-udq4-pi-t_hybrid_r2,spmv,qwen-3.6-27B-udq4-pi-t,hybrid,2,missing_rank_aggregation;rank_local_timing,true,true,3193.0,3192.0,0.9996868149076104,11.796336621977389,3.6955941798174776,1.000940144155437,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260529-150043/spmv_qwen-3.6-27B-udq4-pi-t_hybrid_r2,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260529-150043/spmv_qwen-3.6-27B-udq4-pi-t_hybrid_r2
spmv_qwen-3.6-27B-udq4-pi-t_hybrid_r3,spmv,qwen-3.6-27B-udq4-pi-t,hybrid,3,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true,true,2529.14,2558.29,1.0115256569426763,11.39655077457428,4.454753282299614,1.0019486541373683,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260529-150043/spmv_qwen-3.6-27B-udq4-pi-t_hybrid_r3,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260529-150043/spmv_qwen-3.6-27B-udq4-pi-t_hybrid_r3
spmv_qwen-3.6-27B-udq4-pi-t_mpi_r1,spmv,qwen-3.6-27B-udq4-pi-t,mpi,1,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true,true,1429.142,1493.242,1.044852086076821,13.79706145171076,9.239668755440016,1.0011684982519429,false,9,9,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260529-150043/spmv_qwen-3.6-27B-udq4-pi-t_mpi_r1,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260529-150043/spmv_qwen-3.6-27B-udq4-pi-t_mpi_r1
spmv_qwen-3.6-27B-udq4-pi-t_mpi_r2,spmv,qwen-3.6-27B-udq4-pi-t,mpi,2,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true,true,1437.033,1545.298,1.0753392580406993,13.997747283428907,9.05828344010599,1.0008268481545486,false,9,9,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260529-150043/spmv_qwen-3.6-27B-udq4-pi-t_mpi_r2,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260529-150043/spmv_qwen-3.6-27B-udq4-pi-t_mpi_r2
spmv_qwen-3.6-27B-udq4-pi-t_mpi_r4,spmv,qwen-3.6-27B-udq4-pi-t,mpi,4,missing_rank_aggregation;rank_local_timing,true,true,1502.0,1500.0,0.9986684420772304,14.148341679945588,9.432227786630392,1.0013342228152102,false,9,9,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260529-150043/spmv_qwen-3.6-27B-udq4-pi-t_mpi_r4,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260529-150043/spmv_qwen-3.6-27B-udq4-pi-t_mpi_r4
spmv_qwen-3.6-27B-udq4-pi-t_mpi_r5,spmv,qwen-3.6-27B-udq4-pi-t,mpi,5,missing_rank_aggregation;rank_local_timing,true,true,1423.0,1499.0,1.0534082923401265,14.251611343584955,9.507412504059342,1.0013342228152102,false,9,9,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260529-150043/spmv_qwen-3.6-27B-udq4-pi-t_mpi_r5,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260529-150043/spmv_qwen-3.6-27B-udq4-pi-t_mpi_r5
spmv_qwen-3.6-27B-udq4_hybrid_r1,spmv,qwen-3.6-27B-udq4,hybrid,1,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true,true,3320.0,3310.0,0.9969879518072289,12.098402545787394,3.6551065093013273,1.0045385779122542,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260507-154026/spmv_qwen-3.6-27B-udq4_hybrid_r1,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260507-154026/spmv_qwen-3.6-27B-udq4_hybrid_r1
